,Inverse Document Frequency
allaha,-0.6931471805599453
allahabad,-0.6931471805599453
allaiquem,-0.6931471805599453
allegations,-0.6931471805599453
alleges,-0.6931471805599453
allen,-0.6931471805599453
allergy,-0.6931471805599453
alleviation,-0.6931471805599453
allha,-0.6931471805599453
allho,-0.6931471805599453
allies,-0.6931471805599453
alll,-0.6931471805599453
allll,-0.6931471805599453
allocate,-0.6931471805599453
allocated,-0.6931471805599453
allocates,-0.6931471805599453
allocation,-0.6931471805599453
allopathic,-0.6931471805599453
allotted,-0.6931471805599453
allow,-0.6931471805599453
allowance,-0.6931471805599453
allowd,-0.6931471805599453
allowed,-0.6931471805599453
allowedg,-0.6931471805599453
allready,-0.6931471805599453
allrounder,-0.6931471805599453
allsaints,-0.6931471805599453
allstars,-0.6931471805599453
alluring,-0.6931471805599453
allways,-0.6931471805599453
allwing,-0.6931471805599453
almaarion,-0.6931471805599453
almost,-0.6931471805599453
almostg,-0.6931471805599453
aloha,-0.6931471805599453
alomst,-0.6931471805599453
alondraa,-0.6931471805599453
alone,-0.6931471805599453
along,-0.6931471805599453
alongside,-0.6931471805599453
aloo,-0.6931471805599453
alooottt,-0.6931471805599453
alopecia,-0.6931471805599453
alot,-0.6931471805599453
alottttt,-0.6931471805599453
alow,-0.6931471805599453
alphabet,-0.6931471805599453
already,-0.6931471805599453
alresford,-0.6931471805599453
alright,-0.6931471805599453
alsi,-0.6931471805599453
alsip,-0.6931471805599453
also,-0.6931471805599453
alsog,-0.6931471805599453
alsooo,-0.6931471805599453
alt,-0.6931471805599453
alternate,-0.6931471805599453
although,-0.6931471805599453
altitude,-0.6931471805599453
altogether,-0.6931471805599453
alva,-0.6931471805599453
alway,-0.6931471805599453
always,-0.6931471805599453
alwayz,-0.6931471805599453
alwez,-0.6931471805599453
alwways,-0.6931471805599453
alwyn,-0.6931471805599453
alwys,-0.6931471805599453
alwyz,-0.6931471805599453
alwyzz,-0.6931471805599453
alwz,-0.6931471805599453
aly,-0.6931471805599453
alyekum,-0.6931471805599453
alykum,-0.6931471805599453
alzheimer,-0.6931471805599453
am,-0.6931471805599453
ama,-0.6931471805599453
amal,-0.6931471805599453
amala,-0.6931471805599453
aman,-0.6931471805599453
amanatullah,-0.6931471805599453
amar,-0.6931471805599453
amara,-0.6931471805599453
amardeep,-0.6931471805599453
amarinder,-0.6931471805599453
amaroc,-0.6931471805599453
amas,-0.6931471805599453
amazed,-0.6931471805599453
amazing,-0.6931471805599453
amazinggg,-0.6931471805599453
amazngggggg,-0.6931471805599453
amazon,-0.6931471805599453
ambani,-0.6931471805599453
ambassador,-0.6931471805599453
ambien,-0.6931471805599453
ambigious,-0.6931471805599453
ambit,-0.6931471805599453
ambition,-0.6931471805599453
amblyopia,-0.6931471805599453
ambuja,-0.6931471805599453
amc,-0.6931471805599453
amebiasis,-0.6931471805599453
ameeeeeeeeeeeeeeeeeeeeeeeeeeeeeennn,-0.6931471805599453
ameen,-0.6931471805599453
amen,-0.6931471805599453
amendment,-0.6931471805599453
amenities,-0.6931471805599453
america,-0.6931471805599453
american,-0.6931471805599453
americans,-0.6931471805599453
americascup,-0.6931471805599453
ameriki,-0.6931471805599453
amersham,-0.6931471805599453
amethi,-0.6931471805599453
ami,-0.6931471805599453
amid,-0.6931471805599453
amigo,-0.6931471805599453
amin,-0.6931471805599453
amir,-0.6931471805599453
amit,-0.6931471805599453
amitabh,-0.6931471805599453
amitabhbachan,-0.6931471805599453
amitabhbachchan,-0.6931471805599453
amitji,-0.6931471805599453
amitshah,-0.6931471805599453
amity,-0.6931471805599453
amjad,-0.6931471805599453
amla,-0.6931471805599453
amma,-0.6931471805599453
ammi,-0.6931471805599453
ammunition,-0.6931471805599453
amo,-0.6931471805599453
among,-0.6931471805599453
amor,-0.6931471805599453
amos,-0.6931471805599453
amount,-0.6931471805599453
amp,-0.6931471805599453
ample,-0.6931471805599453
amsterdam,-0.6931471805599453
amul,-0.6931471805599453
amunicipal,-0.6931471805599453
amzing,-0.6931471805599453
an,-0.6931471805599453
ana,-0.6931471805599453
anaaaj,-0.6931471805599453
anaheim,-0.6931471805599453
anaj,-0.6931471805599453
analyse,-0.6931471805599453
analysing,-0.6931471805599453
analysis,-0.6931471805599453
analyzing,-0.6931471805599453
anand,-0.6931471805599453
anarchist,-0.6931471805599453
anarchists,-0.6931471805599453
anarchy,-0.6931471805599453
anari,-0.6931471805599453
anath,-0.6931471805599453
anay,-0.6931471805599453
anchor,-0.6931471805599453
anchors,-0.6931471805599453
and,-0.6931471805599453
anda,-0.6931471805599453
andaa,-0.6931471805599453
andaaz,-0.6931471805599453
andar,-0.6931471805599453
andaz,-0.6931471805599453
ande,-0.6931471805599453
andekha,-0.6931471805599453
ander,-0.6931471805599453
anderson,-0.6931471805599453
andh,-0.6931471805599453
andha,-0.6931471805599453
andhbhakt,-0.6931471805599453
andher,-0.6931471805599453
andhera,-0.6931471805599453
andhere,-0.6931471805599453
andhi,-0.6931471805599453
andhiyari,-0.6931471805599453
andhon,-0.6931471805599453
andhra,-0.6931471805599453
andolan,-0.6931471805599453
andorid,-0.6931471805599453
andr,-0.6931471805599453
andre,-0.6931471805599453
andriod,-0.6931471805599453
android,-0.6931471805599453
andthenew,-0.6931471805599453
andy,-0.6931471805599453
ane,-0.6931471805599453
anek,-0.6931471805599453
anekta,-0.6931471805599453
anemia,-0.6931471805599453
anese,-0.6931471805599453
aneti,-0.6931471805599453
aneurdu,-0.6931471805599453
anewale,-0.6931471805599453
ang,-0.6931471805599453
angdaai,-0.6931471805599453
angdai,-0.6931471805599453
angel,-0.6931471805599453
angeles,-0.6931471805599453
angelina,-0.6931471805599453
angelinvestor,-0.6931471805599453
angelo,-0.6931471805599453
anger,-0.6931471805599453
angle,-0.6931471805599453
angoor,-0.6931471805599453
angraiiii,-0.6931471805599453
angreji,-0.6931471805599453
angrejo,-0.6931471805599453
angrezi,-0.6931471805599453
angrezo,-0.6931471805599453
angry,-0.6931471805599453
angst,-0.6931471805599453
anguurs,-0.6931471805599453
anhonee,-0.6931471805599453
ani,-0.6931471805599453
animal,-0.6931471805599453
animalrights,-0.6931471805599453
animals,-0.6931471805599453
animalsense,-0.6931471805599453
animation,-0.6931471805599453
anish,-0.6931471805599453
aniston,-0.6931471805599453
anitha,-0.6931471805599453
anivarya,-0.6931471805599453
anjaam,-0.6931471805599453
anjaan,-0.6931471805599453
anjali,-0.6931471805599453
anjana,-0.6931471805599453
ankha,-0.6931471805599453
ankhe,-0.6931471805599453
ankhein,-0.6931471805599453
ankhiyon,-0.6931471805599453
ankho,-0.6931471805599453
ankhoo,-0.6931471805599453
ankit,-0.6931471805599453
ankle,-0.6931471805599453
anko,-0.6931471805599453
anmol,-0.6931471805599453
ann,-0.6931471805599453
anna,-0.6931471805599453
annaa,-0.6931471805599453
annahazare,-0.6931471805599453
annaji,-0.6931471805599453
annareturns,-0.6931471805599453
anne,-0.6931471805599453
annie,-0.6931471805599453
anniversaries,-0.6931471805599453
anniversary,-0.6931471805599453
anno,-0.6931471805599453
announce,-0.6931471805599453
announced,-0.6931471805599453
announcement,-0.6931471805599453
announcements,-0.6931471805599453
announcemnt,-0.6931471805599453
announcing,-0.6931471805599453
announcmnt,-0.6931471805599453
annoy,-0.6931471805599453
annoyn,-0.6931471805599453
annual,-0.6931471805599453
annualy,-0.6931471805599453
ano,-0.6931471805599453
anokha,-0.6931471805599453
anonymous,-0.6931471805599453
anoop,-0.6931471805599453
anorexia,-0.6931471805599453
anoriod,-0.6931471805599453
anosmia,-0.6931471805599453
another,-0.6931471805599453
anotherrrrrrr,-0.6931471805599453
anothr,-0.6931471805599453
anotia,-0.6931471805599453
anouncement,-0.6931471805599453
anpad,-0.6931471805599453
anpadh,-0.6931471805599453
ans,-0.6931471805599453
ansal,-0.6931471805599453
ansar,-0.6931471805599453
anshan,-0.6931471805599453
anshu,-0.6931471805599453
ansr,-0.6931471805599453
ansu,-0.6931471805599453
answer,-0.6931471805599453
answerg,-0.6931471805599453
answering,-0.6931471805599453
answerrightoption,-0.6931471805599453
answers,-0.6931471805599453
answr,-0.6931471805599453
antar,-0.6931471805599453
antena,-0.6931471805599453
anteraatma,-0.6931471805599453
anthem,-0.6931471805599453
anthonee,-0.6931471805599453
anthony,-0.6931471805599453
anthrax,-0.6931471805599453
anti,-0.6931471805599453
antiques,-0.6931471805599453
antonia,-0.6931471805599453
antonio,-0.6931471805599453
anugrha,-0.6931471805599453
anuj,-0.6931471805599453
anulaag,-0.6931471805599453
anulaaggg,-0.6931471805599453
anuman,-0.6931471805599453
anumati,-0.6931471805599453
anunty,-0.6931471805599453
anurag,-0.6931471805599453
anushka,-0.6931471805599453
anushkasharma,-0.6931471805599453
anuska,-0.6931471805599453
anuyai,-0.6931471805599453
anvaran,-0.6931471805599453
anxious,-0.6931471805599453
any,-0.6931471805599453
anyaay,-0.6931471805599453
anybdy,-0.6931471805599453
anybody,-0.6931471805599453
anyhow,-0.6931471805599453
anymore,-0.6931471805599453
anyone,-0.6931471805599453
anyones,-0.6931471805599453
anythin,-0.6931471805599453
anything,-0.6931471805599453
anythn,-0.6931471805599453
anytime,-0.6931471805599453
anyway,-0.6931471805599453
anyways,-0.6931471805599453
anywhere,-0.6931471805599453
ao,-0.6931471805599453
aoge,-0.6931471805599453
aoki,-0.6931471805599453
aone,-0.6931471805599453
aoo,-0.6931471805599453
aooo,-0.6931471805599453
aooooo,-0.6931471805599453
aor,-0.6931471805599453
aoulad,-0.6931471805599453
ap,-0.6931471805599453
apaan,-0.6931471805599453
apake,-0.6931471805599453
apaki,-0.6931471805599453
apan,-0.6931471805599453
apana,-0.6931471805599453
apane,-0.6931471805599453
apani,-0.6931471805599453
apanya,-0.6931471805599453
apart,-0.6931471805599453
apartment,-0.6931471805599453
apas,-0.6931471805599453
apdiye,-0.6931471805599453
apen,-0.6931471805599453
apharan,-0.6931471805599453
aphran,-0.6931471805599453
api,-0.6931471805599453
apil,-0.6931471805599453
apja,-0.6931471805599453
apji,-0.6931471805599453
apk,-0.6931471805599453
apka,-0.6931471805599453
apkaisa,-0.6931471805599453
apkay,-0.6931471805599453
apke,-0.6931471805599453
apkeliya,-0.6931471805599453
apkeliye,-0.6931471805599453
apkey,-0.6931471805599453
apki,-0.6931471805599453
apko,-0.6931471805599453
apks,-0.6931471805599453
apku,-0.6931471805599453
apky,-0.6931471805599453
apmaan,-0.6931471805599453
apman,-0.6931471805599453
apmere,-0.6931471805599453
apmuslim,-0.6931471805599453
apn,-0.6931471805599453
apna,-0.6931471805599453
apnai,-0.6931471805599453
apnao,-0.6931471805599453
apnapan,-0.6931471805599453
apnate,-0.6931471805599453
apnay,-0.6931471805599453
apne,-0.6931471805599453
apnea,-0.6931471805599453
apney,-0.6931471805599453
apni,-0.6931471805599453
apniii,-0.6931471805599453
apno,-0.6931471805599453
apnr,-0.6931471805599453
apny,-0.6931471805599453
apo,-0.6931471805599453
apointment,-0.6931471805599453
apologized,-0.6931471805599453
apologizes,-0.6931471805599453
apology,-0.6931471805599453
apon,-0.6931471805599453
app,-0.6931471805599453
appa,-0.6931471805599453
appalachian,-0.6931471805599453
appalling,-0.6931471805599453
apparent,-0.6931471805599453
apparently,-0.6931471805599453
appeal,-0.6931471805599453
appealing,-0.6931471805599453
appear,-0.6931471805599453
appearance,-0.6931471805599453
appearances,-0.6931471805599453
appeared,-0.6931471805599453
appearing,-0.6931471805599453
appeiciate,-0.6931471805599453
appendicitis,-0.6931471805599453
appka,-0.6931471805599453
appke,-0.6931471805599453
appkesat,-0.6931471805599453
appki,-0.6931471805599453
appko,-0.6931471805599453
apple,-0.6931471805599453
applicable,-0.6931471805599453
application,-0.6931471805599453
applications,-0.6931471805599453
applies,-0.6931471805599453
apply,-0.6931471805599453
applying,-0.6931471805599453
appna,-0.6931471805599453
appne,-0.6931471805599453
appoint,-0.6931471805599453
appointed,-0.6931471805599453
appointment,-0.6931471805599453
appreciate,-0.6931471805599453
appreciated,-0.6931471805599453
appreciating,-0.6931471805599453
appreciation,-0.6931471805599453
apprehend,-0.6931471805599453
apprentice,-0.6931471805599453
approach,-0.6931471805599453
approved,-0.6931471805599453
approves,-0.6931471805599453
approx,-0.6931471805599453
apprx,-0.6931471805599453
apps,-0.6931471805599453
appse,-0.6931471805599453
apradh,-0.6931471805599453
apradhiyo,-0.6931471805599453
apratim,-0.6931471805599453
apraxia,-0.6931471805599453
april,-0.6931471805599453
aprox,-0.6931471805599453
apsa,-0.6931471805599453
apsabd,-0.6931471805599453
apsara,-0.6931471805599453
apse,-0.6931471805599453
apuleius,-0.6931471805599453
apun,-0.6931471805599453
apwad,-0.6931471805599453
aqirat,-0.6931471805599453
aql,-0.6931471805599453
aqua,-0.6931471805599453
aquino,-0.6931471805599453
ar,-0.6931471805599453
ara,-0.6931471805599453
araam,-0.6931471805599453
arab,-0.6931471805599453
arabia,-0.6931471805599453
arae,-0.6931471805599453
arafat,-0.6931471805599453
arah,-0.6931471805599453
araha,-0.6931471805599453
arahe,-0.6931471805599453
arahi,-0.6931471805599453
arai,-0.6931471805599453
arajakta,-0.6931471805599453
arakshan,-0.6931471805599453
aram,-0.6931471805599453
aravind,-0.6931471805599453
aray,-0.6931471805599453
arbaaz,-0.6931471805599453
arbi,-0.6931471805599453
arbian,-0.6931471805599453
arbind,-0.6931471805599453
arbo,-0.6931471805599453
arc,-0.6931471805599453
arcade,-0.6931471805599453
architecture,-0.6931471805599453
archuleta,-0.6931471805599453
are,-0.6931471805599453
area,-0.6931471805599453
areas,-0.6931471805599453
aree,-0.6931471805599453
areee,-0.6931471805599453
areeeee,-0.6931471805599453
aren,-0.6931471805599453
arena,-0.6931471805599453
arent,-0.6931471805599453
arey,-0.6931471805599453
areyouserious,-0.6931471805599453
areyy,-0.6931471805599453
areyyy,-0.6931471805599453
argentina,-0.6931471805599453
argentine,-0.6931471805599453
arguably,-0.6931471805599453
argue,-0.6931471805599453
arguing,-0.6931471805599453
argument,-0.6931471805599453
arguments,-0.6931471805599453
argyria,-0.6931471805599453
ariana,-0.6931471805599453
arianators,-0.6931471805599453
arif,-0.6931471805599453
arihant,-0.6931471805599453
arising,-0.6931471805599453
aritanjan,-0.6931471805599453
arm,-0.6931471805599453
armaan,-0.6931471805599453
arman,-0.6931471805599453
armatrading,-0.6931471805599453
armed,-0.6931471805599453
armory,-0.6931471805599453
armpit,-0.6931471805599453
armpits,-0.6931471805599453
arms,-0.6931471805599453
armstrong,-0.6931471805599453
army,-0.6931471805599453
arnab,-0.6931471805599453
arnold,-0.6931471805599453
arop,-0.6931471805599453
around,-0.6931471805599453
arpit,-0.6931471805599453
arpita,-0.6931471805599453
arraigned,-0.6931471805599453
arram,-0.6931471805599453
arrangd,-0.6931471805599453
array,-0.6931471805599453
arre,-0.6931471805599453
arree,-0.6931471805599453
arreee,-0.6931471805599453
arresst,-0.6931471805599453
arrest,-0.6931471805599453
arrested,-0.6931471805599453
arrey,-0.6931471805599453
arrival,-0.6931471805599453
arrive,-0.6931471805599453
arrived,-0.6931471805599453
arrives,-0.6931471805599453
arrogance,-0.6931471805599453
arrogant,-0.6931471805599453
arround,-0.6931471805599453
arrows,-0.6931471805599453
arrre,-0.6931471805599453
arrreee,-0.6931471805599453
arrrey,-0.6931471805599453
arrrrreeeee,-0.6931471805599453
arrrrrrreeeeeeee,-0.6931471805599453
arsd,-0.6931471805599453
arsenal,-0.6931471805599453
art,-0.6931471805599453
artemis,-0.6931471805599453
arthaat,-0.6931471805599453
arthat,-0.6931471805599453
arthi,-0.6931471805599453
arthritis,-0.6931471805599453
article,-0.6931471805599453
artifacts,-0.6931471805599453
artist,-0.6931471805599453
artists,-0.6931471805599453
arun,-0.6931471805599453
arund,-0.6931471805599453
arunjaitely,-0.6931471805599453
arunjaitley,-0.6931471805599453
arushi,-0.6931471805599453
arvind,-0.6931471805599453
arvindannaback,-0.6931471805599453
arvindji,-0.6931471805599453
arvindkejriwal,-0.6931471805599453
arwind,-0.6931471805599453
ary,-0.6931471805599453
arya,-0.6931471805599453
aryabhatt,-0.6931471805599453
aryabhatta,-0.6931471805599453
aryans,-0.6931471805599453
arz,-0.6931471805599453
as,-0.6931471805599453
asa,-0.6931471805599453
asaalam,-0.6931471805599453
asaduddin,-0.6931471805599453
asahi,-0.6931471805599453
asak,-0.6931471805599453
asakeam,-0.6931471805599453
asal,-0.6931471805599453
asalam,-0.6931471805599453
asalamwalaikum,-0.6931471805599453
asalmwale,-0.6931471805599453
asan,-0.6931471805599453
asani,-0.6931471805599453
asap,-0.6931471805599453
asar,-0.6931471805599453
asaram,-0.6931471805599453
asca,-0.6931471805599453
ascot,-0.6931471805599453
ase,-0.6931471805599453
aseptic,-0.6931471805599453
asexual,-0.6931471805599453
ash,-0.6931471805599453
asha,-0.6931471805599453
ashamed,-0.6931471805599453
ashamedtobeanindian,-0.6931471805599453
ashan,-0.6931471805599453
ashirwad,-0.6931471805599453
ashish,-0.6931471805599453
ashleel,-0.6931471805599453
ashleelta,-0.6931471805599453
ashley,-0.6931471805599453
ashok,-0.6931471805599453
ashram,-0.6931471805599453
ashu,-0.6931471805599453
ashubh,-0.6931471805599453
ashutosh,-0.6931471805599453
ashwamedha,-0.6931471805599453
ashwin,-0.6931471805599453
ashwni,-0.6931471805599453
asi,-0.6931471805599453
asia,-0.6931471805599453
asiactic,-0.6931471805599453
asian,-0.6931471805599453
aside,-0.6931471805599453
asif,-0.6931471805599453
asik,-0.6931471805599453
asimplelife,-0.6931471805599453
asin,-0.6931471805599453
asiqi,-0.6931471805599453
asirwad,-0.6931471805599453
ask,-0.6931471805599453
askcaptain,-0.6931471805599453
askd,-0.6931471805599453
asked,-0.6931471805599453
asking,-0.6931471805599453
askllcoolj,-0.6931471805599453
asks,-0.6931471805599453
askyourfm,-0.6931471805599453
aslaam,-0.6931471805599453
aslam,-0.6931471805599453
aslamo,-0.6931471805599453
aslamolikum,-0.6931471805599453
aslee,-0.6931471805599453
asleel,-0.6931471805599453
asleep,-0.6931471805599453
asli,-0.6931471805599453
asliyat,-0.6931471805599453
aslma,-0.6931471805599453
aslo,-0.6931471805599453
asoo,-0.6931471805599453
asot,-0.6931471805599453
aspects,-0.6931471805599453
asphyxiation,-0.6931471805599453
asr,-0.6931471805599453
asra,-0.6931471805599453
ass,-0.6931471805599453
assa,-0.6931471805599453
assala,-0.6931471805599453
assalaam,-0.6931471805599453
assalam,-0.6931471805599453
assalamalikum,-0.6931471805599453
assalamu,-0.6931471805599453
assalamualaikum,-0.6931471805599453
assalamualikum,-0.6931471805599453
assalamwaelkum,-0.6931471805599453
assam,-0.6931471805599453
assan,-0.6931471805599453
assange,-0.6931471805599453
assar,-0.6931471805599453
assassinated,-0.6931471805599453
assault,-0.6931471805599453
assaulting,-0.6931471805599453
asse,-0.6931471805599453
assembly,-0.6931471805599453
assert,-0.6931471805599453
asses,-0.6931471805599453
assessment,-0.6931471805599453
asset,-0.6931471805599453
