,3_text.txt
akshat,7.68734048768488e-06
akshay,2.306202146305464e-05
akshaykanitkar,3.84367024384244e-06
akshit,3.84367024384244e-06
akshita,1.153101073152732e-05
aksle,3.84367024384244e-06
akther,3.84367024384244e-06
al,2.306202146305464e-05
ala,3.84367024384244e-06
aladin,3.84367024384244e-06
alag,0.00017680883121675225
alah,3.84367024384244e-06
alaikom,3.84367024384244e-06
alaikum,2.306202146305464e-05
alamitos,3.84367024384244e-06
alan,2.306202146305464e-05
alas,7.68734048768488e-06
alava,3.84367024384244e-06
alawa,1.537468097536976e-05
alaykum,3.84367024384244e-06
albany,3.84367024384244e-06
albatta,7.68734048768488e-06
albert,3.84367024384244e-06
albina,3.84367024384244e-06
albinism,3.84367024384244e-06
album,8.071707512069125e-05
albums,7.68734048768488e-06
alchol,3.84367024384244e-06
alcohol,3.84367024384244e-06
alcoholic,3.84367024384244e-06
aldrich,3.84367024384244e-06
ale,3.84367024384244e-06
alekom,3.84367024384244e-06
alekum,7.68734048768488e-06
alena,3.84367024384244e-06
alert,1.153101073152732e-05
alesso,7.68734048768488e-06
alex,1.153101073152732e-05
alexander,3.84367024384244e-06
alexandria,3.84367024384244e-06
alfc,3.84367024384244e-06
alfred,3.84367024384244e-06
alfredos,3.84367024384244e-06
alg,3.074936195073952e-05
algo,3.84367024384244e-06
algorithmg,1.153101073152732e-05
alha,3.84367024384244e-06
ali,2.6905691706897083e-05
alia,1.9218351219212203e-05
alice,1.153101073152732e-05
alicia,7.68734048768488e-06
alien,7.68734048768488e-06
aliens,3.84367024384244e-06
aligarh,7.68734048768488e-06
alignment,3.84367024384244e-06
alike,7.68734048768488e-06
alikum,7.68734048768488e-06
alisha,3.84367024384244e-06
alittle,3.84367024384244e-06
alive,2.6905691706897083e-05
aliya,7.68734048768488e-06
alkas,3.84367024384244e-06
alkhol,3.84367024384244e-06
all,0.0017834629931428923
alla,3.84367024384244e-06
allah,0.0002536822360936011
allaha,7.68734048768488e-06
allahabad,3.84367024384244e-06
allaiquem,3.84367024384244e-06
allegations,7.68734048768488e-06
alleges,7.68734048768488e-06
allen,7.68734048768488e-06
allergy,7.68734048768488e-06
alleviation,3.84367024384244e-06
allha,1.153101073152732e-05
allho,3.84367024384244e-06
allies,3.84367024384244e-06
alll,3.84367024384244e-06
allll,3.84367024384244e-06
allocate,3.84367024384244e-06
allocated,1.153101073152732e-05
allocates,3.84367024384244e-06
allocation,3.84367024384244e-06
allopathic,3.84367024384244e-06
allotted,3.84367024384244e-06
allow,2.306202146305464e-05
allowance,3.84367024384244e-06
allowd,1.153101073152732e-05
allowed,3.459303219458196e-05
allowedg,3.84367024384244e-06
allready,3.84367024384244e-06
allrounder,7.68734048768488e-06
allsaints,3.84367024384244e-06
allstars,3.84367024384244e-06
alluring,3.84367024384244e-06
allways,3.84367024384244e-06
allwing,3.84367024384244e-06
almaarion,3.84367024384244e-06
almost,5.7655053657636605e-05
almostg,3.84367024384244e-06
aloha,7.68734048768488e-06
alomst,7.68734048768488e-06
alondraa,3.84367024384244e-06
alone,7.302973463300636e-05
along,6.149872390147904e-05
alongside,3.84367024384244e-06
aloo,3.84367024384244e-06
alooottt,3.84367024384244e-06
alopecia,3.84367024384244e-06
alot,3.8436702438424406e-05
alottttt,3.84367024384244e-06
alow,3.84367024384244e-06
alphabet,3.84367024384244e-06
already,0.00020371452292364934
alresford,3.84367024384244e-06
alright,2.306202146305464e-05
alsi,3.84367024384244e-06
alsip,3.074936195073952e-05
also,0.0003536176624335045
alsog,7.68734048768488e-06
alsooo,3.84367024384244e-06
alt,3.84367024384244e-06
alternate,1.153101073152732e-05
although,7.68734048768488e-06
altitude,7.68734048768488e-06
altogether,3.84367024384244e-06
alva,3.84367024384244e-06
alway,3.84367024384244e-06
always,0.0003497739921896621
alwayz,3.84367024384244e-06
alwez,7.68734048768488e-06
alwways,3.84367024384244e-06
alwyn,3.84367024384244e-06
alwys,7.68734048768488e-06
alwyz,3.84367024384244e-06
alwyzz,3.84367024384244e-06
alwz,1.537468097536976e-05
aly,3.84367024384244e-06
alyekum,3.84367024384244e-06
alykum,7.68734048768488e-06
alzheimer,3.84367024384244e-06
am,0.0005842378770640509
ama,3.84367024384244e-06
amal,3.84367024384244e-06
amala,3.84367024384244e-06
aman,7.68734048768488e-06
amanatullah,7.68734048768488e-06
amar,1.153101073152732e-05
amara,3.84367024384244e-06
amardeep,3.84367024384244e-06
amarinder,3.84367024384244e-06
amaroc,3.84367024384244e-06
amas,3.84367024384244e-06
amazed,1.153101073152732e-05
amazing,0.00012684111804680054
amazinggg,3.84367024384244e-06
amazngggggg,3.84367024384244e-06
amazon,3.459303219458196e-05
ambani,3.459303219458196e-05
ambassador,7.68734048768488e-06
ambien,3.84367024384244e-06
ambigious,3.84367024384244e-06
ambit,3.84367024384244e-06
ambition,3.84367024384244e-06
amblyopia,3.84367024384244e-06
ambuja,3.84367024384244e-06
amc,3.84367024384244e-06
amebiasis,3.84367024384244e-06
ameeeeeeeeeeeeeeeeeeeeeeeeeeeeeennn,3.84367024384244e-06
ameen,3.074936195073952e-05
amen,7.68734048768488e-06
amendment,3.84367024384244e-06
amenities,3.84367024384244e-06
america,2.6905691706897083e-05
american,2.306202146305464e-05
americans,1.537468097536976e-05
americascup,3.84367024384244e-06
ameriki,3.84367024384244e-06
amersham,3.84367024384244e-06
amethi,3.84367024384244e-06
ami,3.074936195073952e-05
amid,3.84367024384244e-06
amigo,3.84367024384244e-06
amin,3.84367024384244e-06
amir,4.612404292610928e-05
amit,8.840441560837613e-05
amitabh,2.306202146305464e-05
amitabhbachan,3.84367024384244e-06
amitabhbachchan,2.306202146305464e-05
amitji,7.68734048768488e-06
amitshah,3.84367024384244e-06
amity,3.84367024384244e-06
amjad,3.84367024384244e-06
amla,3.8436702438424406e-05
amma,1.537468097536976e-05
ammi,2.306202146305464e-05
ammunition,3.84367024384244e-06
amo,1.153101073152732e-05
among,1.153101073152732e-05
amor,3.84367024384244e-06
amos,3.074936195073952e-05
amount,1.153101073152732e-05
amp,0.0010224162848620892
ample,7.68734048768488e-06
amsterdam,4.612404292610928e-05
amul,3.84367024384244e-06
amunicipal,3.84367024384244e-06
amzing,3.84367024384244e-06
an,0.0006687986224285847
ana,9.6091756096061e-05
anaaaj,3.84367024384244e-06
anaheim,3.84367024384244e-06
anaj,3.84367024384244e-06
analyse,3.84367024384244e-06
analysing,3.84367024384244e-06
analysis,4.2280372682266844e-05
analyzing,7.68734048768488e-06
anand,1.9218351219212203e-05
anarchist,3.84367024384244e-06
anarchists,3.84367024384244e-06
anarchy,3.84367024384244e-06
anari,3.84367024384244e-06
anath,3.84367024384244e-06
anay,3.84367024384244e-06
anchor,3.84367024384244e-06
anchors,3.84367024384244e-06
and,0.0060883736662464254
anda,3.84367024384244e-06
andaa,3.84367024384244e-06
andaaz,3.84367024384244e-06
andar,7.687340487684881e-05
andaz,3.84367024384244e-06
ande,7.68734048768488e-06
andekha,3.84367024384244e-06
ander,1.9218351219212203e-05
anderson,3.84367024384244e-06
andh,3.84367024384244e-06
andha,7.68734048768488e-06
andhbhakt,3.84367024384244e-06
andher,3.84367024384244e-06
andhera,3.84367024384244e-06
andhere,1.537468097536976e-05
andhi,1.153101073152732e-05
andhiyari,3.84367024384244e-06
andhon,7.68734048768488e-06
andhra,3.84367024384244e-06
andolan,1.153101073152732e-05
andorid,3.84367024384244e-06
andr,1.153101073152732e-05
andre,1.153101073152732e-05
andriod,3.84367024384244e-06
android,5.3811383413794166e-05
andthenew,3.84367024384244e-06
andy,3.8436702438424406e-05
ane,7.687340487684881e-05
anek,3.84367024384244e-06
anekta,3.84367024384244e-06
anemia,1.153101073152732e-05
anese,3.84367024384244e-06
aneti,3.84367024384244e-06
aneurdu,3.84367024384244e-06
anewale,3.84367024384244e-06
ang,2.306202146305464e-05
angdaai,3.84367024384244e-06
angdai,3.84367024384244e-06
angel,7.68734048768488e-06
angeles,1.153101073152732e-05
angelina,1.153101073152732e-05
angelinvestor,3.84367024384244e-06
angelo,3.84367024384244e-06
anger,3.84367024384244e-06
angle,7.68734048768488e-06
angoor,3.84367024384244e-06
angraiiii,3.84367024384244e-06
angreji,1.153101073152732e-05
angrejo,7.68734048768488e-06
angrezi,3.459303219458196e-05
angrezo,3.84367024384244e-06
angry,2.306202146305464e-05
angst,3.84367024384244e-06
anguurs,3.84367024384244e-06
anhonee,7.68734048768488e-06
ani,3.84367024384244e-06
animal,1.153101073152732e-05
animalrights,3.84367024384244e-06
animals,2.306202146305464e-05
animalsense,3.84367024384244e-06
animation,3.84367024384244e-06
anish,3.84367024384244e-06
aniston,1.9218351219212203e-05
anitha,3.84367024384244e-06
anivarya,3.84367024384244e-06
anjaam,3.84367024384244e-06
anjaan,3.84367024384244e-06
anjali,7.68734048768488e-06
anjana,3.84367024384244e-06
ankha,3.84367024384244e-06
ankhe,7.68734048768488e-06
ankhein,3.84367024384244e-06
ankhiyon,3.84367024384244e-06
ankho,1.537468097536976e-05
ankhoo,3.84367024384244e-06
ankit,1.537468097536976e-05
ankle,1.153101073152732e-05
anko,3.84367024384244e-06
anmol,7.68734048768488e-06
ann,3.84367024384244e-06
anna,0.0004689277697487777
annaa,7.68734048768488e-06
annahazare,7.68734048768488e-06
annaji,4.612404292610928e-05
annareturns,3.074936195073952e-05
anne,3.84367024384244e-06
annie,3.84367024384244e-06
anniversaries,3.84367024384244e-06
anniversary,5.3811383413794166e-05
anno,3.84367024384244e-06
announce,2.306202146305464e-05
announced,6.534239414532148e-05
announcement,7.68734048768488e-06
announcements,3.84367024384244e-06
announcemnt,3.84367024384244e-06
announcing,1.537468097536976e-05
announcmnt,3.84367024384244e-06
annoy,3.84367024384244e-06
annoyn,3.84367024384244e-06
annual,2.306202146305464e-05
annualy,3.84367024384244e-06
ano,3.84367024384244e-06
anokha,3.84367024384244e-06
anonymous,3.8436702438424406e-05
anoop,3.84367024384244e-06
anorexia,3.84367024384244e-06
anoriod,3.84367024384244e-06
anosmia,3.84367024384244e-06
another,0.0001806525014605947
anotherrrrrrr,3.84367024384244e-06
anothr,7.68734048768488e-06
anotia,3.84367024384244e-06
anouncement,3.84367024384244e-06
anpad,3.84367024384244e-06
anpadh,3.84367024384244e-06
ans,4.612404292610928e-05
ansal,3.84367024384244e-06
ansar,3.84367024384244e-06
anshan,3.84367024384244e-06
anshu,3.84367024384244e-06
ansr,3.84367024384244e-06
ansu,3.84367024384244e-06
answer,0.00010762276682758833
answerg,3.84367024384244e-06
answering,3.84367024384244e-06
answerrightoption,3.84367024384244e-06
answers,2.306202146305464e-05
answr,3.84367024384244e-06
antar,3.84367024384244e-06
antena,7.68734048768488e-06
anteraatma,3.84367024384244e-06
anthem,1.153101073152732e-05
anthonee,3.84367024384244e-06
anthony,3.459303219458196e-05
anthrax,3.84367024384244e-06
anti,6.918606438916392e-05
antiques,3.84367024384244e-06
antonia,7.68734048768488e-06
antonio,1.153101073152732e-05
anugrha,3.84367024384244e-06
anuj,3.84367024384244e-06
anulaag,3.84367024384244e-06
anulaaggg,3.84367024384244e-06
anuman,3.84367024384244e-06
anumati,3.84367024384244e-06
anunty,3.84367024384244e-06
anurag,7.68734048768488e-06
anushka,4.612404292610928e-05
anushkasharma,7.68734048768488e-06
anuska,3.84367024384244e-06
anuyai,3.84367024384244e-06
anvaran,3.84367024384244e-06
anxious,3.84367024384244e-06
any,0.0004881461209679899
anyaay,3.84367024384244e-06
anybdy,3.84367024384244e-06
anybody,1.9218351219212203e-05
anyhow,3.84367024384244e-06
anymore,3.074936195073952e-05
anyone,0.00016527782048522492
anyones,3.84367024384244e-06
anythin,3.84367024384244e-06
anything,0.00013452845853448542
anythn,1.153101073152732e-05
anytime,3.84367024384244e-06
anyway,2.6905691706897083e-05
anyways,4.996771316995172e-05
anywhere,2.306202146305464e-05
ao,2.6905691706897083e-05
aoge,1.9218351219212203e-05
aoki,3.84367024384244e-06
aone,3.84367024384244e-06
aoo,7.68734048768488e-06
aooo,7.68734048768488e-06
aooooo,3.84367024384244e-06
aor,2.6905691706897083e-05
aoulad,3.84367024384244e-06
ap,0.0010416346360813014
apaan,3.84367024384244e-06
apake,3.84367024384244e-06
apaki,3.84367024384244e-06
apan,1.9218351219212203e-05
apana,7.68734048768488e-06
apane,1.153101073152732e-05
apani,7.68734048768488e-06
apanya,3.84367024384244e-06
apart,1.537468097536976e-05
apartment,3.84367024384244e-06
apas,3.84367024384244e-06
apdiye,3.84367024384244e-06
apen,3.84367024384244e-06
apharan,3.84367024384244e-06
aphran,7.68734048768488e-06
api,3.84367024384244e-06
apil,3.84367024384244e-06
apja,3.84367024384244e-06
apji,3.84367024384244e-06
apk,1.537468097536976e-05
apka,0.00033439931121429233
apkaisa,3.84367024384244e-06
apkay,3.84367024384244e-06
apke,0.00023062021463054642
apkeliya,3.84367024384244e-06
apkeliye,3.84367024384244e-06
apkey,3.84367024384244e-06
apki,0.00033824298145813475
apko,0.0003920543648719289
apks,3.84367024384244e-06
apku,7.68734048768488e-06
apky,1.153101073152732e-05
apmaan,2.306202146305464e-05
apman,1.153101073152732e-05
apmere,3.84367024384244e-06
apmuslim,3.84367024384244e-06
apn,3.84367024384244e-06
apna,0.0005188954829187294
apnai,3.84367024384244e-06
apnao,3.84367024384244e-06
apnapan,3.84367024384244e-06
apnate,3.84367024384244e-06
apnay,3.84367024384244e-06
apne,0.0011454137326650472
apnea,3.84367024384244e-06
apney,1.9218351219212203e-05
apni,0.0006726422926724271
apniii,3.84367024384244e-06
apno,1.153101073152732e-05
apnr,3.84367024384244e-06
apny,7.68734048768488e-06
apo,3.84367024384244e-06
apointment,7.68734048768488e-06
apologized,2.306202146305464e-05
apologizes,1.9218351219212203e-05
apology,1.153101073152732e-05
apon,3.84367024384244e-06
app,0.0003920543648719289
appa,3.84367024384244e-06
appalachian,3.84367024384244e-06
appalling,3.84367024384244e-06
apparent,7.68734048768488e-06
apparently,2.6905691706897083e-05
appeal,1.153101073152732e-05
appealing,1.153101073152732e-05
appear,3.84367024384244e-06
appearance,1.537468097536976e-05
appearances,3.84367024384244e-06
appeared,7.68734048768488e-06
appearing,1.153101073152732e-05
appeiciate,3.84367024384244e-06
appendicitis,3.84367024384244e-06
appka,7.68734048768488e-06
appke,3.84367024384244e-06
appkesat,3.84367024384244e-06
appki,7.68734048768488e-06
appko,1.153101073152732e-05
apple,0.00013452845853448542
applicable,3.84367024384244e-06
application,1.537468097536976e-05
applications,3.84367024384244e-06
applies,3.84367024384244e-06
apply,1.537468097536976e-05
applying,3.84367024384244e-06
appna,3.84367024384244e-06
appne,7.68734048768488e-06
appoint,7.68734048768488e-06
appointed,7.68734048768488e-06
appointment,3.84367024384244e-06
appreciate,2.306202146305464e-05
appreciated,3.84367024384244e-06
appreciating,7.68734048768488e-06
appreciation,1.153101073152732e-05
apprehend,3.84367024384244e-06
apprentice,3.84367024384244e-06
approach,1.537468097536976e-05
approved,7.68734048768488e-06
approves,3.84367024384244e-06
approx,1.537468097536976e-05
apprx,3.84367024384244e-06
apps,2.6905691706897083e-05
appse,7.68734048768488e-06
apradh,3.84367024384244e-06
apradhiyo,3.84367024384244e-06
apratim,7.68734048768488e-06
apraxia,3.84367024384244e-06
april,6.918606438916392e-05
aprox,3.84367024384244e-06
apsa,7.68734048768488e-06
apsabd,3.84367024384244e-06
apsara,3.84367024384244e-06
apse,0.00014605946926601272
apuleius,3.84367024384244e-06
apun,1.537468097536976e-05
apwad,3.84367024384244e-06
aqirat,3.84367024384244e-06
aql,3.84367024384244e-06
aqua,3.84367024384244e-06
aquino,7.68734048768488e-06
ar,3.84367024384244e-06
ara,2.306202146305464e-05
araam,1.9218351219212203e-05
arab,3.84367024384244e-06
arabia,3.84367024384244e-06
arae,7.68734048768488e-06
arafat,3.84367024384244e-06
arah,3.84367024384244e-06
araha,1.153101073152732e-05
arahe,3.84367024384244e-06
arahi,3.84367024384244e-06
arai,3.84367024384244e-06
arajakta,3.84367024384244e-06
arakshan,7.68734048768488e-06
aram,7.68734048768488e-06
aravind,7.68734048768488e-06
aray,7.68734048768488e-06
arbaaz,3.84367024384244e-06
arbi,3.84367024384244e-06
arbian,3.84367024384244e-06
arbind,1.153101073152732e-05
arbo,3.84367024384244e-06
arc,3.84367024384244e-06
arcade,3.84367024384244e-06
architecture,3.84367024384244e-06
archuleta,3.84367024384244e-06
are,0.002463792626303004
area,4.612404292610928e-05
areas,1.9218351219212203e-05
aree,2.306202146305464e-05
areee,3.84367024384244e-06
areeeee,3.84367024384244e-06
aren,1.9218351219212203e-05
arena,3.84367024384244e-06
arent,3.84367024384244e-06
arey,7.302973463300636e-05
areyouserious,3.84367024384244e-06
areyy,3.84367024384244e-06
areyyy,3.84367024384244e-06
argentina,2.6905691706897083e-05
argentine,3.84367024384244e-06
arguably,3.84367024384244e-06
argue,3.84367024384244e-06
arguing,3.84367024384244e-06
argument,2.306202146305464e-05
arguments,3.84367024384244e-06
argyria,3.84367024384244e-06
ariana,3.84367024384244e-06
arianators,3.84367024384244e-06
arif,3.84367024384244e-06
arihant,3.84367024384244e-06
arising,3.84367024384244e-06
aritanjan,3.84367024384244e-06
arm,2.306202146305464e-05
armaan,3.84367024384244e-06
arman,3.84367024384244e-06
armatrading,3.84367024384244e-06
armed,3.84367024384244e-06
armory,3.84367024384244e-06
armpit,3.84367024384244e-06
armpits,7.68734048768488e-06
arms,3.84367024384244e-06
armstrong,7.68734048768488e-06
army,9.6091756096061e-05
arnab,3.459303219458196e-05
arnold,3.84367024384244e-06
arop,7.68734048768488e-06
around,0.0001729651609729098
arpit,3.84367024384244e-06
arpita,3.84367024384244e-06
arraigned,3.84367024384244e-06
arram,3.84367024384244e-06
arrangd,3.84367024384244e-06
array,3.84367024384244e-06
arre,0.00013837212877832784
arree,1.153101073152732e-05
arreee,7.68734048768488e-06
arresst,3.84367024384244e-06
arrest,3.84367024384244e-06
arrested,1.153101073152732e-05
arrey,7.68734048768488e-06
arrival,1.153101073152732e-05
arrive,7.68734048768488e-06
arrived,1.153101073152732e-05
arrives,3.84367024384244e-06
arrogance,7.68734048768488e-06
arrogant,7.68734048768488e-06
arround,3.84367024384244e-06
arrows,1.537468097536976e-05
arrre,7.68734048768488e-06
arrreee,1.537468097536976e-05
arrrey,3.84367024384244e-06
arrrrreeeee,3.84367024384244e-06
arrrrrrreeeeeeee,3.84367024384244e-06
arsd,3.84367024384244e-06
arsenal,2.306202146305464e-05
art,7.687340487684881e-05
artemis,3.84367024384244e-06
arthaat,7.68734048768488e-06
arthat,3.84367024384244e-06
arthi,7.68734048768488e-06
arthritis,7.68734048768488e-06
article,3.459303219458196e-05
artifacts,3.84367024384244e-06
artist,2.6905691706897083e-05
artists,3.84367024384244e-06
arun,2.6905691706897083e-05
arund,3.84367024384244e-06
arunjaitely,3.84367024384244e-06
arunjaitley,7.68734048768488e-06
arushi,3.84367024384244e-06
arvind,0.00020371452292364934
arvindannaback,5.3811383413794166e-05
arvindji,3.84367024384244e-06
arvindkejriwal,2.306202146305464e-05
arwind,7.68734048768488e-06
ary,1.153101073152732e-05
arya,1.153101073152732e-05
aryabhatt,3.84367024384244e-06
aryabhatta,3.84367024384244e-06
aryans,3.84367024384244e-06
arz,7.68734048768488e-06
as,0.0011185080409581501
asa,2.6905691706897083e-05
asaalam,7.68734048768488e-06
asaduddin,3.84367024384244e-06
asahi,3.84367024384244e-06
asak,3.84367024384244e-06
asakeam,3.84367024384244e-06
asal,3.84367024384244e-06
asalam,7.68734048768488e-06
asalamwalaikum,3.84367024384244e-06
asalmwale,3.84367024384244e-06
asan,1.153101073152732e-05
asani,3.84367024384244e-06
asap,1.153101073152732e-05
asar,2.306202146305464e-05
asaram,7.68734048768488e-06
asca,3.84367024384244e-06
ascot,3.84367024384244e-06
ase,1.9218351219212203e-05
aseptic,3.84367024384244e-06
asexual,3.84367024384244e-06
